feature_set,log_conflict,architecture,learning_rate,epoch,train_loss,validation_loss
baseline,True,64-32,0.0001,97,0.15649647227040045,0.2081030160188675
baseline,True,64-32,0.0001,98,0.1561408868763182,0.2081703096628189
baseline,True,64-32,0.0001,99,0.15573692969701908,0.20671388506889343
baseline,True,64-32,0.0001,100,0.1553866700772886,0.20461872220039368
baseline,True,128-64,0.001,1,0.6268949272897508,0.5851089954376221
baseline,True,128-64,0.001,2,0.46024357729487947,0.4163040816783905
baseline,True,128-64,0.001,3,0.2760443161814301,0.27126267552375793
baseline,True,128-64,0.001,4,0.18455466312390786,0.2418898642063141
baseline,True,128-64,0.001,5,0.1687826414461489,0.23202592134475708
baseline,True,128-64,0.001,6,0.16528770519627464,0.2263677716255188
baseline,True,128-64,0.001,7,0.16111604354999684,0.21547472476959229
baseline,True,128-64,0.001,8,0.15678879737854004,0.20353929698467255
baseline,True,128-64,0.001,9,0.1526398688113248,0.2041315734386444
baseline,True,128-64,0.001,10,0.14928841175856414,0.19767972826957703
baseline,True,128-64,0.001,11,0.14644531706968944,0.1944642961025238
baseline,True,128-64,0.001,12,0.1433735434876548,0.1875389665365219
baseline,True,128-64,0.001,13,0.1419878305108459,0.1823221892118454
baseline,True,128-64,0.001,14,0.14045368565453423,0.17917145788669586
baseline,True,128-64,0.001,15,0.13808482279380163,0.17919063568115234
baseline,True,128-64,0.001,16,0.1364871539009942,0.18031536042690277
baseline,True,128-64,0.001,17,0.13567411897359072,0.17652970552444458
baseline,True,128-64,0.001,18,0.13461214412141728,0.17463000118732452
baseline,True,128-64,0.001,19,0.13416728678676818,0.17632411420345306
baseline,True,128-64,0.001,20,0.13336505823665196,0.17901352047920227
baseline,True,128-64,0.001,21,0.13255157026979658,0.17380163073539734
baseline,True,128-64,0.001,22,0.1320386940682376,0.17284221947193146
baseline,True,128-64,0.001,23,0.13161052410249358,0.17613485455513
baseline,True,128-64,0.001,24,0.1312694176590001,0.18120136857032776
baseline,True,128-64,0.001,25,0.13126722664744767,0.17513255774974823
baseline,True,128-64,0.001,26,0.13027064833376142,0.17271453142166138
baseline,True,128-64,0.001,27,0.12999193615383572,0.17215824127197266
baseline,True,128-64,0.001,28,0.1294946440943965,0.17288003861904144
baseline,True,128-64,0.001,29,0.1292616617348459,0.17371781170368195
baseline,True,128-64,0.001,30,0.12841811489175867,0.17289143800735474
baseline,True,128-64,0.001,31,0.12859456759911997,0.1752597689628601
baseline,True,128-64,0.001,32,0.12747849487596088,0.1766415238380432
baseline,True,128-64,0.001,33,0.12715516955764206,0.1741218864917755
baseline,True,128-64,0.001,34,0.12646299983616227,0.1776287853717804
baseline,True,128-64,0.001,35,0.1263869011843646,0.17571887373924255
baseline,True,128-64,0.0001,1,0.6847194820863229,0.6770087480545044
baseline,True,128-64,0.0001,2,0.6699977141839487,0.6674976348876953
baseline,True,128-64,0.0001,3,0.6550070116255018,0.6569117307662964
baseline,True,128-64,0.0001,4,0.6395072985578466,0.6461271643638611
baseline,True,128-64,0.0001,5,0.6230075253380669,0.6342849731445312
baseline,True,128-64,0.0001,6,0.6052528845822369,0.6203160881996155
baseline,True,128-64,0.0001,7,0.5859458964842337,0.6045467257499695
baseline,True,128-64,0.0001,8,0.5646905663278368,0.5869254469871521
baseline,True,128-64,0.0001,9,0.5414794626059356,0.5673016905784607
baseline,True,128-64,0.0001,10,0.5166927306740372,0.5454031825065613
baseline,True,128-64,0.0001,11,0.49073329748930755,0.5223410129547119
baseline,True,128-64,0.0001,12,0.46415149004371076,0.4989149272441864
baseline,True,128-64,0.0001,13,0.4372815136997788,0.47501471638679504
baseline,True,128-64,0.0001,14,0.41055611115914803,0.45136111974716187
baseline,True,128-64,0.0001,15,0.38441386889528345,0.4279063642024994
baseline,True,128-64,0.0001,16,0.3591672890716129,0.40554073452949524
baseline,True,128-64,0.0001,17,0.33524340082097936,0.3844253420829773
baseline,True,128-64,0.0001,18,0.3131062648914478,0.3651845157146454
baseline,True,128-64,0.0001,19,0.2929475281415162,0.3473655581474304
baseline,True,128-64,0.0001,20,0.2751027817196316,0.33110979199409485
baseline,True,128-64,0.0001,21,0.2592478481045476,0.3172459304332733
baseline,True,128-64,0.0001,22,0.24565060867203606,0.3052925765514374
baseline,True,128-64,0.0001,23,0.23391628623008728,0.2940886318683624
baseline,True,128-64,0.0001,24,0.22396779627711685,0.28521114587783813
baseline,True,128-64,0.0001,25,0.21560112962016353,0.27853140234947205
baseline,True,128-64,0.0001,26,0.208441964674879,0.27231818437576294
baseline,True,128-64,0.0001,27,0.20242659548918407,0.26662424206733704
baseline,True,128-64,0.0001,28,0.19738344037974323,0.2620767652988434
baseline,True,128-64,0.0001,29,0.19302700025063974,0.25791847705841064
baseline,True,128-64,0.0001,30,0.1893331049327497,0.2550216019153595
baseline,True,128-64,0.0001,31,0.18618846582041845,0.2516854703426361
baseline,True,128-64,0.0001,32,0.18339813298649257,0.24849417805671692
baseline,True,128-64,0.0001,33,0.18104711358193998,0.24621713161468506
baseline,True,128-64,0.0001,34,0.17898412733166305,0.24365133047103882
baseline,True,128-64,0.0001,35,0.17713155973840644,0.24211972951889038
baseline,True,128-64,0.0001,36,0.17548086239231958,0.24013051390647888
baseline,True,128-64,0.0001,37,0.17403628391248208,0.23793789744377136
baseline,True,128-64,0.0001,38,0.17269300725724962,0.2368951439857483
baseline,True,128-64,0.0001,39,0.17148848008226467,0.23544909060001373
baseline,True,128-64,0.0001,40,0.17043058313705303,0.2332373559474945
baseline,True,128-64,0.0001,41,0.16943447764273042,0.23300741612911224
baseline,True,128-64,0.0001,42,0.1684562936977104,0.2311764359474182
baseline,True,128-64,0.0001,43,0.1675978374260443,0.2299068123102188
baseline,True,128-64,0.0001,44,0.16680206753589488,0.2283421903848648
baseline,True,128-64,0.0001,45,0.1660458547759939,0.22623251378536224
baseline,True,128-64,0.0001,46,0.16531644487822497,0.22620676457881927
baseline,True,128-64,0.0001,47,0.16463926240249915,0.22534550726413727
baseline,True,128-64,0.0001,48,0.16398309138086106,0.22409124672412872
baseline,True,128-64,0.0001,49,0.16336360622335364,0.22300420701503754
baseline,True,128-64,0.0001,50,0.16277459135761968,0.2208860218524933
baseline,True,128-64,0.0001,51,0.16217482498398533,0.22109127044677734
baseline,True,128-64,0.0001,52,0.16160868785999438,0.2197505682706833
baseline,True,128-64,0.0001,53,0.16108582746099542,0.2184806764125824
baseline,True,128-64,0.0001,54,0.1605246704816818,0.21823139488697052
baseline,True,128-64,0.0001,55,0.16001387666772912,0.2170952558517456
baseline,True,128-64,0.0001,56,0.15952062099068254,0.21567796170711517
baseline,True,128-64,0.0001,57,0.15904110729694365,0.21476632356643677
baseline,True,128-64,0.0001,58,0.1585429090923733,0.21283556520938873
baseline,True,128-64,0.0001,59,0.15805308640003204,0.2124946266412735
baseline,True,128-64,0.0001,60,0.1576069379956634,0.21290826797485352
baseline,True,128-64,0.0001,61,0.15712008584428716,0.21086600422859192
baseline,True,128-64,0.0001,62,0.1566481920304122,0.21031194925308228
baseline,True,128-64,0.0001,63,0.1562158779303233,0.2096066176891327
baseline,True,128-64,0.0001,64,0.15576579628167328,0.20786282420158386
baseline,True,128-64,0.0001,65,0.1553402579051477,0.20701806247234344
baseline,True,128-64,0.0001,66,0.1549006337589688,0.20846332609653473
baseline,True,128-64,0.0001,67,0.15449573179086049,0.2058316320180893
baseline,True,128-64,0.0001,68,0.15401816257724055,0.2054729163646698
baseline,True,128-64,0.0001,69,0.15358808899367296,0.20476900041103363
baseline,True,128-64,0.0001,70,0.15317186335722605,0.20387250185012817
baseline,True,128-64,0.0001,71,0.15275579108132256,0.20277567207813263
baseline,True,128-64,0.0001,72,0.15234626756774056,0.2022523134946823
baseline,True,128-64,0.0001,73,0.15194194034293845,0.20126131176948547
baseline,True,128-64,0.0001,74,0.15153459158208635,0.20031248033046722
baseline,True,128-64,0.0001,75,0.1511479808224572,0.1998492330312729
baseline,True,128-64,0.0001,76,0.15074589393757007,0.19853796064853668
baseline,True,128-64,0.0001,77,0.15038290776588298,0.1981411576271057
baseline,True,128-64,0.0001,78,0.14997249832859746,0.19844871759414673
baseline,True,128-64,0.0001,79,0.1496151464956778,0.19694440066814423
baseline,True,128-64,0.0001,80,0.14923601512555723,0.19650080800056458
baseline,True,128-64,0.0001,81,0.14886866556273567,0.19614829123020172
baseline,True,128-64,0.0001,82,0.1485277298865495,0.19579045474529266
baseline,True,128-64,0.0001,83,0.14816137898851325,0.1944262534379959
baseline,True,128-64,0.0001,84,0.14786712476500757,0.19365733861923218
baseline,True,128-64,0.0001,85,0.1474916203154458,0.19365805387496948
baseline,True,128-64,0.0001,86,0.1471823626315152,0.1938650757074356
baseline,True,128-64,0.0001,87,0.14688218046117713,0.19149428606033325
baseline,True,128-64,0.0001,88,0.14652476481817386,0.1919979453086853
baseline,True,128-64,0.0001,89,0.1462070874041981,0.1915515810251236
baseline,True,128-64,0.0001,90,0.14590775584733046,0.19033527374267578
baseline,True,128-64,0.0001,91,0.14561371680763033,0.19062890112400055
baseline,True,128-64,0.0001,92,0.145286964641677,0.18960316479206085
baseline,True,128-64,0.0001,93,0.14500967835938489,0.1890861690044403
baseline,True,128-64,0.0001,94,0.14473295739403477,0.18876788020133972
baseline,True,128-64,0.0001,95,0.1444545638119733,0.1871042549610138
baseline,True,128-64,0.0001,96,0.1441522154543135,0.1876005381345749
baseline,True,128-64,0.0001,97,0.14387772688159237,0.1877264678478241
baseline,True,128-64,0.0001,98,0.14362328995157173,0.1873912215232849
baseline,True,128-64,0.0001,99,0.14331839682879272,0.1861458122730255
baseline,True,128-64,0.0001,100,0.14310538249987143,0.18473833799362183
augmented,False,32,0.001,1,0.609226904798437,0.6265628337860107
augmented,False,32,0.001,2,0.5568732138916298,0.5730603337287903
augmented,False,32,0.001,3,0.5070651302514253,0.5239729285240173
augmented,False,32,0.001,4,0.45842511543521175,0.47915026545524597
augmented,False,32,0.001,5,0.4108872823361997,0.43667128682136536
augmented,False,32,0.001,6,0.3654301128122542,0.3971700370311737
augmented,False,32,0.001,7,0.32439853694703846,0.3628119230270386
augmented,False,32,0.001,8,0.28919202627959073,0.3349016010761261
augmented,False,32,0.001,9,0.2605634774102105,0.31337493658065796
augmented,False,32,0.001,10,0.23872267687762225,0.2968481183052063
augmented,False,32,0.001,11,0.22250992510053846,0.285264790058136
augmented,False,32,0.001,12,0.21069058162194712,0.2767426371574402
augmented,False,32,0.001,13,0.20211001897299732,0.2699648141860962
augmented,False,32,0.001,14,0.1956801124413808,0.2652953565120697
augmented,False,32,0.001,15,0.1908885790462847,0.26101982593536377
augmented,False,32,0.001,16,0.18705991570596342,0.2576618492603302
augmented,False,32,0.001,17,0.1839619379573398,0.2547405958175659
augmented,False,32,0.001,18,0.18135753287209405,0.2517617642879486
augmented,False,32,0.001,19,0.1790682488017612,0.2488851249217987
augmented,False,32,0.001,20,0.17701967234964724,0.2456134706735611
augmented,False,32,0.001,21,0.17513787081948032,0.2429683804512024
augmented,False,32,0.001,22,0.17344127926561567,0.24032391607761383
augmented,False,32,0.001,23,0.17181389111059683,0.23715418577194214
augmented,False,32,0.001,24,0.17027711784398114,0.23462113738059998
augmented,False,32,0.001,25,0.16879494669260803,0.23302629590034485
augmented,False,32,0.001,26,0.1673962852689955,0.23074644804000854
augmented,False,32,0.001,27,0.16604578576706075,0.22855550050735474
augmented,False,32,0.001,28,0.16472272294538992,0.22643934190273285
augmented,False,32,0.001,29,0.1634679056317718,0.22436946630477905
augmented,False,32,0.001,30,0.1622263687628287,0.22331467270851135
augmented,False,32,0.001,31,0.1610426663910901,0.22078685462474823
augmented,False,32,0.001,32,0.15987328942175263,0.21902887523174286
augmented,False,32,0.001,33,0.15870452264944712,0.21786925196647644
augmented,False,32,0.001,34,0.15759907647415444,0.21606554090976715
augmented,False,32,0.001,35,0.15650260033430877,0.21502430737018585
augmented,False,32,0.001,36,0.1554892470218517,0.21336886286735535
augmented,False,32,0.001,37,0.15448140150970882,0.21135538816452026
augmented,False,32,0.001,38,0.15352124975787268,0.2104334980249405
augmented,False,32,0.001,39,0.1525081882874171,0.2092137187719345
augmented,False,32,0.001,40,0.15160490439997779,0.2076222449541092
augmented,False,32,0.001,41,0.1507296480735143,0.20842619240283966
augmented,False,32,0.001,42,0.14982811751189054,0.20579631626605988
augmented,False,32,0.001,43,0.1489864680281392,0.20484746992588043
augmented,False,32,0.001,44,0.14821789191828832,0.20380133390426636
augmented,False,32,0.001,45,0.14744238312597627,0.20212361216545105
augmented,False,32,0.001,46,0.1466817245439247,0.2015632539987564
augmented,False,32,0.001,47,0.14601842999458314,0.20122893154621124
augmented,False,32,0.001,48,0.14530807883651167,0.20095092058181763
augmented,False,32,0.001,49,0.144684537075184,0.19955644011497498
augmented,False,32,0.001,50,0.14410047579694676,0.19830910861492157
augmented,False,32,0.001,51,0.1434288767752824,0.1991262435913086
augmented,False,32,0.001,52,0.14288322190443675,0.1975468546152115
augmented,False,32,0.001,53,0.14239505215927406,0.1963983178138733
augmented,False,32,0.001,54,0.1418039659217552,0.19749413430690765
augmented,False,32,0.001,55,0.14126869214905632,0.19519437849521637
augmented,False,32,0.001,56,0.1408534100099846,0.1947280913591385
augmented,False,32,0.001,57,0.14039936244487763,0.19408385455608368
augmented,False,32,0.001,58,0.13985532773865594,0.19317655265331268
augmented,False,32,0.001,59,0.13939062270853256,0.1935271918773651
augmented,False,32,0.001,60,0.13893212267646082,0.19334930181503296
augmented,False,32,0.001,61,0.13848662122532174,0.19200772047042847
augmented,False,32,0.001,62,0.13810504387926173,0.19224731624126434
augmented,False,32,0.001,63,0.1377131241891119,0.19249124825000763
augmented,False,32,0.001,64,0.13738328453567292,0.190739244222641
augmented,False,32,0.001,65,0.13692913876639473,0.19095534086227417
augmented,False,32,0.001,66,0.13668497615390354,0.19255301356315613
augmented,False,32,0.001,67,0.13650455545496057,0.18932273983955383
augmented,False,32,0.001,68,0.13582809503431673,0.19105899333953857
augmented,False,32,0.001,69,0.1355536593220852,0.1901850551366806
augmented,False,32,0.001,70,0.13517356314040996,0.18943940103054047
augmented,False,32,0.001,71,0.13486720771701247,0.1892739087343216
augmented,False,32,0.001,72,0.13456540919012494,0.18902501463890076
augmented,False,32,0.001,73,0.13422255443202125,0.18828164041042328
augmented,False,32,0.001,74,0.13392246860044973,0.18808647990226746
augmented,False,32,0.001,75,0.13357787470022836,0.18802708387374878
augmented,False,32,0.001,76,0.13332048764935248,0.18795645236968994
augmented,False,32,0.001,77,0.13300375706619685,0.18765603005886078
augmented,False,32,0.001,78,0.1327159231349274,0.18744023144245148
augmented,False,32,0.001,79,0.13252124768716317,0.18766812980175018
augmented,False,32,0.001,80,0.1321883534281342,0.18727436661720276
augmented,False,32,0.001,81,0.13196808007028368,0.186851367354393
augmented,False,32,0.001,82,0.13185424320123815,0.18746225535869598
augmented,False,32,0.001,83,0.1315812737632681,0.18577249348163605
augmented,False,32,0.001,84,0.13119610531462564,0.18708810210227966
augmented,False,32,0.001,85,0.13099976520847392,0.1867695152759552
augmented,False,32,0.001,86,0.13068334349879512,0.18600551784038544
augmented,False,32,0.001,87,0.13071609068799903,0.185210719704628
augmented,False,32,0.001,88,0.13029973754176388,0.1869322657585144
augmented,False,32,0.001,89,0.13004353644671263,0.18521760404109955
augmented,False,32,0.001,90,0.1299015889344392,0.18485690653324127
augmented,False,32,0.001,91,0.129656203256713,0.18584711849689484
augmented,False,32,0.001,92,0.12935179189399437,0.1849338710308075
augmented,False,32,0.001,93,0.1291451769625699,0.1847309023141861
augmented,False,32,0.001,94,0.12897678172146831,0.18486365675926208
augmented,False,32,0.001,95,0.12871321864702084,0.18467208743095398
augmented,False,32,0.001,96,0.12853978232101157,0.18497416377067566
augmented,False,32,0.001,97,0.1283290230344843,0.18466825783252716
augmented,False,32,0.001,98,0.1280945438808865,0.18454936146736145
augmented,False,32,0.001,99,0.12796719215534352,0.18350784480571747
augmented,False,32,0.001,100,0.12769538625522897,0.18340417742729187
augmented,False,32,0.0001,1,0.6307644220634743,0.6806043982505798
augmented,False,32,0.0001,2,0.6251943761331064,0.6743770241737366
augmented,False,32,0.0001,3,0.6196915740436978,0.6681742072105408
augmented,False,32,0.0001,4,0.614222665892707,0.6622138023376465
augmented,False,32,0.0001,5,0.608822284274631,0.6562817692756653
augmented,False,32,0.0001,6,0.6034563520219591,0.6503025889396667
augmented,False,32,0.0001,7,0.5981281892458598,0.6444576978683472
augmented,False,32,0.0001,8,0.5928121576485811,0.6386740207672119
augmented,False,32,0.0001,9,0.5875062654636525,0.6329600214958191
augmented,False,32,0.0001,10,0.5822542572021484,0.6271989345550537
augmented,False,32,0.0001,11,0.5769838981275205,0.6215372681617737
augmented,False,32,0.0001,12,0.5717230362362332,0.6159243583679199
augmented,False,32,0.0001,13,0.5664590970675151,0.610360324382782
augmented,False,32,0.0001,14,0.5611814910394174,0.6048449873924255
augmented,False,32,0.0001,15,0.5559307173446373,0.5992867946624756
augmented,False,32,0.0001,16,0.5506412993537055,0.5937828421592712
augmented,False,32,0.0001,17,0.5453603029251098,0.5882771611213684
augmented,False,32,0.0001,18,0.5400904248378895,0.5828333497047424
augmented,False,32,0.0001,19,0.5347813093220746,0.5774222016334534
augmented,False,32,0.0001,20,0.5295015587630095,0.5719691514968872
augmented,False,32,0.0001,21,0.5241809025517217,0.5665715336799622
augmented,False,32,0.0001,22,0.5188710313373142,0.5612360835075378
augmented,False,32,0.0001,23,0.5135766985681322,0.55582594871521
augmented,False,32,0.0001,24,0.5082586325097967,0.5505120158195496
augmented,False,32,0.0001,25,0.5029631796589604,0.5452492237091064
augmented,False,32,0.0001,26,0.4976525339815352,0.5400024652481079
augmented,False,32,0.0001,27,0.49234776311450534,0.5347821116447449
augmented,False,32,0.0001,28,0.48705506174652663,0.5296031832695007
augmented,False,32,0.0001,29,0.4817615430884891,0.5244486927986145
augmented,False,32,0.0001,30,0.476482478512658,0.5193876624107361
augmented,False,32,0.0001,31,0.47122063888443844,0.5142989754676819
augmented,False,32,0.0001,32,0.46593524164623684,0.5092747807502747
augmented,False,32,0.0001,33,0.4607079482961584,0.5042791962623596
augmented,False,32,0.0001,34,0.4554734157632898,0.4993191957473755
augmented,False,32,0.0001,35,0.4502687269669992,0.4944053292274475
augmented,False,32,0.0001,36,0.445059725134461,0.4895343482494354
augmented,False,32,0.0001,37,0.43991789208518134,0.4846259653568268
augmented,False,32,0.0001,38,0.4347608606903641,0.4798397421836853
augmented,False,32,0.0001,39,0.42967351860470243,0.4750692546367645
augmented,False,32,0.0001,40,0.42462068032335354,0.47033193707466125
augmented,False,32,0.0001,41,0.41958503387592455,0.46573013067245483
augmented,False,32,0.0001,42,0.41459185516392744,0.46111294627189636
augmented,False,32,0.0001,43,0.4096372264402884,0.456558495759964
augmented,False,32,0.0001,44,0.40471893796214353,0.45205748081207275
augmented,False,32,0.0001,45,0.39985058978751853,0.44754597544670105
augmented,False,32,0.0001,46,0.39503626748367593,0.4431242346763611
augmented,False,32,0.0001,47,0.3902609379644747,0.4387296736240387
augmented,False,32,0.0001,48,0.38552823384602863,0.4344133138656616
augmented,False,32,0.0001,49,0.38085663720413493,0.4301444888114929
augmented,False,32,0.0001,50,0.37623742628980567,0.4258832633495331
augmented,False,32,0.0001,51,0.37166542326962504,0.42174211144447327
augmented,False,32,0.0001,52,0.3671548391271521,0.41764035820961
augmented,False,32,0.0001,53,0.3627199863945996,0.4135972261428833
augmented,False,32,0.0001,54,0.3583149293616966,0.4096683859825134
augmented,False,32,0.0001,55,0.35400039659606086,0.40575873851776123
augmented,False,32,0.0001,56,0.3497364161191163,0.40192240476608276
augmented,False,32,0.0001,57,0.3455482338092945,0.39814436435699463
augmented,False,32,0.0001,58,0.3414271436797248,0.3943335711956024
augmented,False,32,0.0001,59,0.33734489767639725,0.3906344771385193
augmented,False,32,0.0001,60,0.33335409539717215,0.38706639409065247
augmented,False,32,0.0001,61,0.32942495725772997,0.38350069522857666
augmented,False,32,0.0001,62,0.3255584847927093,0.38001611828804016
augmented,False,32,0.0001,63,0.32178307829079805,0.3765849471092224
augmented,False,32,0.0001,64,0.31805004247912655,0.3732294738292694
augmented,False,32,0.0001,65,0.3144282628871776,0.36991676688194275
augmented,False,32,0.0001,66,0.31085460446499014,0.3667709231376648
augmented,False,32,0.0001,67,0.30736257319097166,0.3635978400707245
augmented,False,32,0.0001,68,0.3039441273389039,0.36056745052337646
augmented,False,32,0.0001,69,0.3006136202370679,0.3575943112373352
augmented,False,32,0.0001,70,0.29734856252317077,0.3546510636806488
augmented,False,32,0.0001,71,0.2941399277139593,0.35179728269577026
augmented,False,32,0.0001,72,0.29101837334809477,0.3490231931209564
augmented,False,32,0.0001,73,0.2879780204207809,0.3462916612625122
augmented,False,32,0.0001,74,0.2849873476558261,0.3435938358306885
augmented,False,32,0.0001,75,0.28209727817111546,0.34098151326179504
augmented,False,32,0.0001,76,0.27925674504703946,0.3384360671043396
augmented,False,32,0.0001,77,0.27649255456747834,0.33593690395355225
augmented,False,32,0.0001,78,0.2737999877664778,0.33352166414260864
augmented,False,32,0.0001,79,0.2711739950268357,0.33115965127944946
augmented,False,32,0.0001,80,0.26859508699840967,0.32891616225242615
augmented,False,32,0.0001,81,0.2661243783544611,0.32668736577033997
augmented,False,32,0.0001,82,0.26366548290959113,0.32460057735443115
augmented,False,32,0.0001,83,0.26131176670392353,0.3224988579750061
augmented,False,32,0.0001,84,0.25899491486725984,0.3204568922519684
augmented,False,32,0.0001,85,0.2567395533014227,0.3184807002544403
augmented,False,32,0.0001,86,0.2545645820432239,0.3165569603443146
augmented,False,32,0.0001,87,0.2524293561555721,0.3146425783634186
augmented,False,32,0.0001,88,0.250352180953379,0.3128527104854584
augmented,False,32,0.0001,89,0.24832796730377055,0.3110817074775696
augmented,False,32,0.0001,90,0.24636570548569714,0.30934977531433105
augmented,False,32,0.0001,91,0.24446056211436237,0.30768123269081116
augmented,False,32,0.0001,92,0.24259021215968662,0.3060670793056488
augmented,False,32,0.0001,93,0.24078466739919452,0.30451133847236633
augmented,False,32,0.0001,94,0.23902708654050475,0.3029514253139496
augmented,False,32,0.0001,95,0.23732114721227576,0.3013862073421478
augmented,False,32,0.0001,96,0.23568052382380875,0.2998824715614319
augmented,False,32,0.0001,97,0.23403707877353386,0.29848018288612366
augmented,False,32,0.0001,98,0.23247317219222033,0.2971456050872803
augmented,False,32,0.0001,99,0.23094340984468106,0.29581522941589355
augmented,False,32,0.0001,100,0.22946716840620393,0.29445692896842957
augmented,False,64-32,0.001,1,0.5865199514671608,0.5800564289093018
augmented,False,64-32,0.001,2,0.4883135390281677,0.5000150203704834
augmented,False,64-32,0.001,3,0.37304130284874526,0.40850645303726196
augmented,False,64-32,0.001,4,0.27073689383489113,0.3438146710395813
augmented,False,64-32,0.001,5,0.21422840776266874,0.31174731254577637
augmented,False,64-32,0.001,6,0.19513802704987704,0.29001155495643616
augmented,False,64-32,0.001,7,0.1883386559177328,0.2714199125766754
augmented,False,64-32,0.001,8,0.18345962277165165,0.25919708609580994
augmented,False,64-32,0.001,9,0.17961583762257188,0.25113558769226074
augmented,False,64-32,0.001,10,0.17626020460217087,0.24581271409988403
augmented,False,64-32,0.001,11,0.17327270092787567,0.24294345080852509
augmented,False,64-32,0.001,12,0.17044484981784114,0.23922938108444214
augmented,False,64-32,0.001,13,0.16778126612857536,0.2347717583179474
augmented,False,64-32,0.001,14,0.16516139679484898,0.23181556165218353
augmented,False,64-32,0.001,15,0.16250429722997878,0.2289760708808899
augmented,False,64-32,0.001,16,0.16002103686332703,0.22799301147460938
augmented,False,64-32,0.001,17,0.15752200411425696,0.22450114786624908
augmented,False,64-32,0.001,18,0.155048991839091,0.22289393842220306
augmented,False,64-32,0.001,19,0.15270570638003172,0.2205309271812439
augmented,False,64-32,0.001,20,0.15023862346454903,0.216248020529747
augmented,False,64-32,0.001,21,0.1478183110113497,0.21515542268753052
augmented,False,64-32,0.001,22,0.1454535185849225,0.2110895961523056
augmented,False,64-32,0.001,23,0.14333001339877094,0.20768176019191742
augmented,False,64-32,0.001,24,0.1408840955186773,0.20678654313087463
augmented,False,64-32,0.001,25,0.1388587871304265,0.20260053873062134
augmented,False,64-32,0.001,26,0.1368225176577215,0.20044466853141785
augmented,False,64-32,0.001,27,0.1352465605073505,0.19536973536014557
augmented,False,64-32,0.001,28,0.13352690078594068,0.196725532412529
augmented,False,64-32,0.001,29,0.1323894041887036,0.19227157533168793
augmented,False,64-32,0.001,30,0.13120482685389342,0.19312427937984467
augmented,False,64-32,0.001,31,0.13047121657265556,0.1960008293390274
augmented,False,64-32,0.001,32,0.1293756600662514,0.1898098886013031
augmented,False,64-32,0.001,33,0.12791018627308035,0.1931135356426239
augmented,False,64-32,0.001,34,0.12714453325227454,0.19120608270168304
augmented,False,64-32,0.001,35,0.1262108837785544,0.19117702543735504
augmented,False,64-32,0.001,36,0.12551532096332974,0.18942369520664215
augmented,False,64-32,0.001,37,0.1250666982818533,0.19198761880397797
augmented,False,64-32,0.001,38,0.12432658447159661,0.1885375678539276
augmented,False,64-32,0.001,39,0.12359215361100656,0.19140490889549255
augmented,False,64-32,0.001,40,0.12325398909824865,0.18940570950508118
augmented,False,64-32,0.001,41,0.12262256692956995,0.1885673552751541
augmented,False,64-32,0.001,42,0.12177383919556936,0.19123190641403198
augmented,False,64-32,0.001,43,0.12076319958324785,0.1885058730840683
augmented,False,64-32,0.001,44,0.12057274360347676,0.1896040290594101
augmented,False,64-32,0.001,45,0.11977133802793644,0.18894584476947784
augmented,False,64-32,0.001,46,0.11907355401251052,0.19023123383522034
augmented,False,64-32,0.0001,1,0.6208326757395709,0.6387929320335388
augmented,False,64-32,0.0001,2,0.6123689851054439,0.6323021650314331
augmented,False,64-32,0.0001,3,0.6037372449592308,0.6256498694419861
augmented,False,64-32,0.0001,4,0.5948581293777183,0.6190381646156311
augmented,False,64-32,0.0001,5,0.5856083016042356,0.6121508479118347
augmented,False,64-32,0.0001,6,0.5759016617139181,0.6047815680503845
augmented,False,64-32,0.0001,7,0.5657240459654066,0.5971630215644836
augmented,False,64-32,0.0001,8,0.5549432938187211,0.5891144275665283
augmented,False,64-32,0.0001,9,0.5435327881353873,0.5806108117103577
augmented,False,64-32,0.0001,10,0.5315273173650106,0.5713950991630554
augmented,False,64-32,0.0001,11,0.5188212268440812,0.561764121055603
augmented,False,64-32,0.0001,12,0.5055406412371882,0.5516502857208252
augmented,False,64-32,0.0001,13,0.4916884211257652,0.5410971641540527
augmented,False,64-32,0.0001,14,0.4773241423677515,0.5302249193191528
augmented,False,64-32,0.0001,15,0.4626205621383808,0.5189191102981567
augmented,False,64-32,0.0001,16,0.44757080338619376,0.5074583888053894
augmented,False,64-32,0.0001,17,0.43239668550314725,0.49582692980766296
augmented,False,64-32,0.0001,18,0.41724688746311045,0.4841636121273041
augmented,False,64-32,0.0001,19,0.40213044034110174,0.47260811924934387
augmented,False,64-32,0.0001,20,0.38733727949636954,0.4610242247581482
augmented,False,64-32,0.0001,21,0.3728213734538467,0.44968029856681824
augmented,False,64-32,0.0001,22,0.3587908715671963,0.4388057589530945
augmented,False,64-32,0.0001,23,0.34529476708836027,0.42797380685806274
augmented,False,64-32,0.0001,24,0.3323537155433937,0.41774770617485046
augmented,False,64-32,0.0001,25,0.32012007788375574,0.4080387055873871
augmented,False,64-32,0.0001,26,0.30849838733673096,0.39881080389022827
augmented,False,64-32,0.0001,27,0.2975879182638945,0.3900122344493866
augmented,False,64-32,0.0001,28,0.2874820017814636,0.3817515969276428
augmented,False,64-32,0.0001,29,0.2780684788580294,0.3740530014038086
augmented,False,64-32,0.0001,30,0.2694594572650062,0.36706042289733887
augmented,False,64-32,0.0001,31,0.2615972150696648,0.3604111075401306
